1630571400;0.1054852
1630571520;0.924523
1630571640;0.1292793
1630571760;0.755042
1630571880;0.1241217
1630572000;0.920310
1630572120;0.692541
1630572240;0.1042316
1630572360;0.1242448
1630572480;0.963225
1630572600;0.813851
1630572720;0.1042492
1630572840;0.707205
1630572960;0.793211
1630573080;0.1017797
1630573200;0.1189510
1630573320;0.853790
1630573440;0.924129
1630573560;0.927769
1630573680;0.854413
1630573800;0.865563
1630573920;0.869760
1630574040;0.1092763
1630574160;0.1219469
1630574280;0.1070758
1630574400;0.1215760
1630574520;0.825285
1630574640;0.1037232
1630574760;0.700072
1630574880;0.1201807
1630575000;0.842777
1630575120;0.708822
1630575240;0.1002143
1630575360;0.708090
1630575480;0.962904
1630575600;0.803707
1630575720;0.974387
1630575840;0.850585
1630575960;0.729875
1630576080;0.896399
1630576200;0.728861
1630576320;0.1139197
1630576440;0.856957
1630576560;0.1114326
1630576680;0.1057205
1630576800;0.1100017
1630576920;0.993191
