1630571400;0.1282900
1630571520;0.1015194
1630571640;0.1281120
1630571760;0.1103240
1630571880;0.814518
1630572000;0.860725
1630572120;0.690372
1630572240;0.813661
1630572360;0.1093860
1630572480;0.1144873
1630572600;0.895262
1630572720;0.1267709
1630572840;0.1148934
1630572960;0.779807
1630573080;0.1012792
1630573200;0.1245079
1630573320;0.940895
1630573440;0.857196
1630573560;0.1141981
1630573680;0.700906
1630573800;0.723174
1630573920;0.1153770
1630574040;0.987189
1630574160;0.780344
1630574280;0.931537
1630574400;0.687960
1630574520;0.1012736
1630574640;0.947845
1630574760;0.915140
1630574880;0.1008288
1630575000;0.1198650
1630575120;0.851304
1630575240;0.1114107
1630575360;0.798502
1630575480;0.1057234
1630575600;0.975152
1630575720;0.738033
1630575840;0.1047326
1630575960;0.772707
1630576080;0.959610
1630576200;0.1091135
1630576320;0.812844
1630576440;0.1130230
1630576560;0.748774
1630576680;0.1023700
1630576800;0.855417
1630576920;0.864346
